,id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count
2033,18038811,2015-02-22,1,4,1,0,1,1,1,1,53.34017,-6.30162,37,2,2.0,4,1.0,1.0,6620,52.0,1.0,5.0,228.88497850198831,0.0,0.0,2017-05-10,4.69,4.84,4.67,4.93,4.9,4.61,4.77,1,1.0,0.0,1.0,0.0,3.67,2758.0,2,3,4,254
2034,18040912,2017-01-17,1,4,3,0,1,1,1,1,53.35643,-6.25079,13,0,5.0,2,1.0,4.0,4540,54.0,1.0,1125.0,228.88497850198831,0.0,0.0,2017-04-13,4.66,4.74,4.5,4.86,4.92,4.53,4.64,1,1.0,1.0,0.0,0.0,6.03,2063.0,2,0,3,471
2035,18041181,2017-04-03,1,4,3,0,1,1,0,1,53.34327,-6.23589,40,2,2.0,3,1.0,1.0,2237,32.0,1.0,1125.0,3.0,0.0,0.0,2017-04-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.05,1987.0,2,3,3,203
2036,18044248,2017-04-04,1,4,3,0,1,1,0,1,53.3392,-6.24717,40,2,2.0,4,1.0,1.0,1925,75.0,3.0,1125.0,15.0,0.0,0.0,2017-04-17,4.93,4.93,4.64,4.93,4.93,4.71,4.64,1,2.0,0.0,2.0,0.0,0.23,1986.0,2,3,4,250
2037,18055626,2015-05-27,1,4,3,0,1,1,0,1,53.33835,-6.27846,40,2,2.0,3,1.5239777204184215,1.0,2358,69.0,1.0,7.0,6.0,0.0,0.0,2017-05-03,4.8,5.0,5.0,4.75,4.8,5.0,5.0,0,1.0,0.0,1.0,0.0,0.09,2664.0,2,3,3,47
2038,18056485,2017-04-04,1,4,3,0,1,1,0,1,53.33669,-6.29778,40,2,2.0,3,1.0,1.0,6533,60.0,2.0,7.0,22.0,0.0,0.0,2017-04-16,4.73,5.0,4.95,4.9,4.95,4.35,4.65,0,1.0,0.0,1.0,0.0,0.33,1986.0,2,3,3,197
2039,18058089,2015-04-15,4,3,3,0,1,1,1,1,53.34639,-6.26869,16,0,4.0,2,1.0,2.0,4441,182.0,14.0,1124.0,165.0,9.0,0.0,2017-04-09,4.61,4.77,4.67,4.68,4.72,4.9,4.48,0,33.12594223536922,25.31341984003077,0.0,0.0,2.5,2706.0,2,0,3,599
2040,18065309,2012-09-08,1,4,3,0,1,1,1,1,53.33712,-6.24222,16,0,4.0,2,2.0,2.0,4052,60.0,3.0,1125.0,7.0,0.0,0.0,2017-04-07,4.67,4.67,4.67,4.5,4.83,4.67,4.67,0,1.0,1.0,0.0,0.0,0.11,3655.0,2,0,3,314
2041,18065880,2015-07-07,3,1,3,0,1,1,1,1,53.34573,-6.28453,16,0,2.0,2,1.0,1.0,4891,173.0,6.0,150.0,127.0,24.0,2.0,2017-08-15,4.75,4.87,4.88,4.53,4.87,4.61,4.66,0,1.0,1.0,0.0,0.0,2.05,2623.0,2,0,3,793
2042,18073646,2016-04-28,1,4,3,0,1,1,1,1,53.33561,-6.26597,16,0,5.0,2,2.0,3.0,4508,143.0,1.0,1125.0,213.0,0.0,0.0,2017-06-25,4.59,4.82,4.58,4.82,4.88,4.83,4.62,1,2.0,2.0,0.0,0.0,3.35,2327.0,2,0,3,518
2043,18077294,2016-04-07,1,4,2,0,1,1,1,1,53.36976,-6.33153,13,0,4.0,11,3.0,2.0,5538,200.0,1.0,365.0,1.0,1.0,0.0,2022-05-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.25,2348.0,2,0,11,980
2044,18082511,2016-08-17,1,4,3,0,1,1,1,0,53.28025,-6.25322,13,0,6.0,5,4.0,5.895590181708249,3044,300.0,2.0,10.0,6.0,0.0,0.0,2017-04-23,5.0,5.0,5.0,5.0,5.0,4.67,4.83,0,1.0,1.0,0.0,0.0,0.09,2216.0,2,0,5,502
2045,18084546,2012-09-07,4,1,1,0,1,1,1,2,53.4925569505988,-6.10569,11,0,2.0,2,1.0,4.0,3027,150.0,2.0,1125.0,217.0,5.0,2.0,2017-04-23,4.87,4.95,4.94,4.96,4.95,4.98,4.82,1,1.0,1.0,0.0,0.0,3.31,3656.0,2,0,3,438
2046,18085242,2016-02-26,1,4,1,0,1,1,1,1,53.34639,-6.24591,9,0,2.0,5,1.0,1.0,3550,140.0,7.0,14.0,16.0,1.0,0.0,2017-05-09,5.0,5.0,5.0,4.93,5.0,4.93,5.0,1,1.0,1.0,0.0,0.0,0.25,2389.0,2,0,5,898
2047,18085358,2014-05-21,1,4,3,0,1,1,1,1,53.39117,-6.27618,13,0,5.0,7,3.0,4.0,2442,175.0,3.0,1125.0,1.0,0.0,0.0,2017-06-27,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,0.02,3035.0,2,0,7,263
2048,18085458,2016-01-10,4,1,2,1,1,1,1,1,53.32002,-6.23878,13,0,5.0,9,3.0,4.0,4824,241.0,14.0,90.0,53.0,5.0,0.0,2017-09-03,4.94,4.96,4.92,4.98,5.0,5.0,4.87,0,6.0,6.0,0.0,0.0,0.87,2436.0,2,0,9,669
2049,18090945,2017-04-02,1,4,3,0,1,1,0,1,53.3498,-6.27679,16,0,2.0,2,1.0,1.0,1459,60.0,6.0,7.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,1988.0,2,0,3,205
2050,18109464,2017-04-07,1,4,3,0,3,0,0,1,53.34618,-6.25586,25,2,1.0,4,1.5239777204184215,1.0,1541,45.0,2.0,5.0,108.0,0.0,0.0,2017-04-13,4.74,4.86,4.78,4.94,4.95,4.98,4.9,1,1.0,0.0,1.0,0.0,1.64,1983.0,1,3,4,167
2051,18119624,2014-12-08,1,4,3,0,1,1,1,0,53.2886,-6.13276,18,0,4.0,7,2.0,2.0,2746,169.0,3.0,7.0,3.0,0.0,0.0,2017-06-19,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,1.0,1.0,0.0,0.0,0.05,2834.0,2,0,7,398
2052,18121557,2012-06-30,1,4,3,0,1,1,1,1,53.34017,-6.24621,40,2,2.0,4,1.0,1.0,1751,59.0,2.0,14.0,9.0,0.0,0.0,2018-03-05,4.78,4.89,4.44,4.67,4.89,5.0,4.89,0,1.0,0.0,1.0,0.0,0.16,3725.0,2,3,4,246
2053,18124008,2015-03-01,1,4,3,0,0,1,0,1,53.34637,-6.25145,40,2,2.0,2,1.0,1.0,707,55.0,2.0,1125.0,9.0,0.0,0.0,2017-04-16,5.0,4.88,5.0,4.75,5.0,5.0,5.0,0,2.0,1.0,1.0,0.0,0.14,2751.0,3,3,3,224
2054,18129628,2015-04-08,1,4,3,0,1,1,0,1,53.3547,-6.26724,40,2,2.0,7,1.0,1.0,5113,69.0,1.0,1125.0,18.0,0.0,0.0,2017-04-17,4.67,4.93,4.33,4.87,5.0,4.6,4.73,1,1.0,0.0,1.0,0.0,0.27,2713.0,2,3,7,358
2055,18133419,2016-05-17,1,4,3,0,1,1,1,1,53.3511,-6.25215,16,0,4.0,2,2.0,2.0,6588,130.0,2.0,1125.0,1.0,0.0,0.0,2017-07-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2.0,1.0,1.0,0.0,0.02,2308.0,2,0,3,257
2056,18133938,2013-12-23,1,4,3,0,1,1,1,1,53.35513,-6.28721,27,2,2.0,4,1.5239777204184215,1.0,1240,50.0,2.0,5.0,1.0,0.0,0.0,2017-04-12,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,0.02,3184.0,2,2,4,121
2057,18135755,2014-09-30,1,4,3,0,1,1,1,1,53.3359184333849,-6.273472569489719,9,0,4.0,5,1.0,3.0,6046,450.0,2.0,30.0,1.0,1.0,1.0,2022-08-28,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,1.0,1.0,0.0,0.0,1.0,2903.0,2,0,5,670
2058,18138779,2014-08-01,1,4,3,0,1,1,1,1,53.34725,-6.2995,16,0,4.0,2,1.0,2.0,4236,500.0,14.0,1125.0,29.0,0.0,0.0,2019-03-10,4.24,4.38,4.41,4.0,4.41,4.41,4.45,0,1.0,1.0,0.0,0.0,0.68,2963.0,2,0,3,422
2059,18139699,2015-11-23,1,4,3,0,1,1,1,1,53.35594,-6.26397,40,2,5.0,5,2.0,3.0,6488,150.0,1.0,1125.0,12.0,0.0,0.0,2017-06-25,4.25,4.64,4.08,4.55,4.82,4.73,4.36,1,1.0,0.0,1.0,0.0,0.19,2484.0,2,3,5,272
2060,18146039,2017-04-04,1,4,3,0,1,1,0,1,53.33975,-6.24705,40,2,2.0,2,1.0,1.0,1984,65.0,2.0,1125.0,6.0,0.0,0.0,2017-04-23,4.4,4.4,4.4,4.75,4.4,5.0,4.75,1,2.0,0.0,2.0,0.0,0.09,1986.0,2,3,3,267
2061,18150382,2017-04-10,4,1,3,1,1,1,1,1,53.350933,-6.255561,13,0,8.671544170113124,15,4.0,5.895590181708249,6284,1026.0,2.0,1125.0,83.0,22.0,3.0,2017-05-01,4.83,4.76,4.87,4.94,4.96,4.93,4.66,1,5.0,5.0,0.0,0.0,1.27,1980.0,2,0,15,166
2062,18151164,2017-04-10,1,4,3,0,1,1,0,1,53.33714,-6.27729,16,0,4.0,2,2.0,2.0,6445,250.0,3.0,1125.0,46.0,0.0,0.0,2017-04-30,4.89,4.89,4.78,4.98,5.0,4.82,4.6,1,1.0,1.0,0.0,0.0,0.7,1980.0,2,0,3,315
2063,18165621,2015-05-11,1,4,3,0,1,1,0,1,53.35262,-6.25852,16,0,4.0,2,1.0,2.0,5042,71.0,3.0,1125.0,80.0,0.0,0.0,2017-05-01,4.65,4.84,4.88,4.73,4.79,4.9,4.5,0,1.0,1.0,0.0,0.0,1.22,2680.0,2,0,3,421
2064,18166558,2015-09-25,3,1,3,1,1,1,1,2,53.39647,-6.37737,37,2,2.0,8,1.0,1.0,58,29.0,1.0,20.0,102.0,0.0,0.0,2017-06-07,4.88,4.96,4.97,4.96,4.97,4.69,4.89,0,8.0,0.0,8.0,0.0,1.59,2543.0,2,3,8,366
2065,18170033,2014-09-18,1,4,3,0,1,1,0,3,53.29305,-6.30755,13,0,6.0,9,3.0,3.0,2471,500.0,2.0,2.0,1.0,0.0,0.0,2017-08-12,4.0,4.0,4.0,3.7392377616303087,5.0,3.6743084415529834,4.0,1,1.0,1.0,0.0,0.0,0.02,2915.0,2,0,9,203
2066,18179375,2016-07-24,3,1,2,1,1,1,1,1,53.3918,-6.21207,37,2,3.0,5,1.0,3.0,3273,146.0,3.0,14.0,140.0,33.0,2.0,2017-04-14,4.9,4.94,4.76,4.98,4.99,4.68,4.87,0,2.0,0.0,2.0,0.0,2.12,2240.0,2,3,5,479
2067,18179488,2016-07-24,3,1,2,1,1,1,1,1,53.39011,-6.21385,37,2,1.0,4,1.0,1.0,6371,30.0,2.0,1125.0,98.0,1.0,0.0,2017-05-13,4.91,4.94,4.84,4.99,4.98,4.76,4.95,0,2.0,0.0,2.0,0.0,1.51,2240.0,2,3,4,357
2068,18193876,2014-07-27,1,4,3,0,0,1,1,1,53.348,-6.30014,16,0,4.0,2,1.0,2.0,4076,85.0,2.0,14.0,91.0,0.0,0.0,2017-04-23,4.59,4.8,4.71,4.76,4.89,4.74,4.59,1,6.0,5.0,1.0,0.0,1.39,2968.0,3,0,3,419
2069,18201209,2016-01-09,1,4,3,0,1,1,0,1,53.34257,-6.23012,16,0,2.0,2,1.0,1.0,2259,90.0,2.0,14.0,11.0,0.0,0.0,2017-05-07,4.7,4.9,4.4,5.0,5.0,4.56,4.56,1,1.0,1.0,0.0,0.0,0.17,2437.0,2,0,3,181
2070,18203006,2014-07-10,4,1,1,1,1,1,1,1,53.34708,-6.2759,44,2,1.0,4,1.0,1.0,163,139.0,1.0,365.0,30.0,30.0,7.0,2022-03-19,4.77,4.7,4.53,4.93,4.97,4.9,4.6,0,2.0,0.0,2.0,0.0,5.06,2985.0,2,3,4,301
2071,18220420,2016-02-17,2,1,1,0,1,1,1,1,53.32279,-6.26982,18,0,7.0,9,4.0,1.8325749464668095,3195,500.0,4.0,1125.0,19.0,8.0,3.0,2017-07-20,5.0,5.0,5.0,5.0,5.0,5.0,4.94,0,1.0,1.0,0.0,0.0,0.3,2398.0,2,0,9,911
2072,18220661,2015-09-14,4,1,1,1,1,1,1,0,53.28501,-6.12093,37,2,1.0,2,1.0,1.0,379,40.0,3.0,1125.0,37.0,1.0,0.0,2017-05-01,4.64,4.92,4.86,4.86,4.83,4.75,4.72,1,2.0,0.0,2.0,0.0,0.57,2554.0,2,3,3,385
2073,18230728,2016-01-23,1,4,3,0,1,1,0,1,53.40582,-6.2893,37,2,2.0,2,1.0,2.0,2258,60.0,1.0,5.0,37.0,0.0,0.0,2017-04-27,4.92,5.0,5.0,5.0,5.0,4.78,4.91,1,1.0,0.0,1.0,0.0,0.56,2423.0,2,3,3,198
2074,18238473,2017-04-03,1,4,3,0,1,1,0,1,53.36706,-6.20923,37,2,3.0,2,1.0,2.0,6469,70.0,1.0,1125.0,44.0,0.0,0.0,2017-05-13,4.84,4.95,4.86,4.9,4.93,4.59,4.83,0,2.0,0.0,2.0,0.0,0.68,1987.0,2,3,3,340
2075,18245697,2015-04-26,1,4,3,0,0,1,1,1,53.36087,-6.27072,40,2,2.0,2,1.0,1.0,2945,35.0,2.0,4.0,3.0,0.0,0.0,2017-05-07,3.0,4.0,3.055738338062441,4.0,3.8177630711156203,3.6743084415529834,3.2891489892359975,1,1.0,0.0,1.0,0.0,0.05,2695.0,3,3,3,872
2076,18246448,2013-05-20,4,1,2,0,5,1,1,1,53.34748,-6.34836,37,2,1.0,4,1.0,1.0,4548,53.0,90.0,1124.0,7.0,0.0,0.0,2017-05-03,4.86,4.71,4.43,4.86,5.0,4.57,4.86,0,8.0,2.0,6.0,0.0,0.11,3401.0,1,3,4,493
2077,18248328,2013-10-29,1,4,3,0,1,1,1,1,53.31437,-6.28094,13,0,4.0,7,2.0,2.0,2613,125.0,1.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,3239.0,2,0,7,179
2078,18271892,2017-01-08,1,4,3,0,1,1,0,1,53.35907,-6.26247,16,0,3.0,2,1.0,1.0,850,89.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,2072.0,2,0,3,189
2079,18281097,2017-04-18,1,4,3,0,1,0,0,0,53.29404,-6.17823,27,2,2.0,2,1.0,1.0,799,80.0,2.0,3.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,1972.0,2,2,3,235
2080,18281628,2017-04-09,4,1,3,0,5,1,1,1,53.38986,-6.25602,37,2,2.0,4,1.0,1.0,5097,55.0,1.0,1125.0,228.88497850198831,43.0,0.0,2017-04-29,4.76,4.89,4.67,4.97,4.96,4.69,4.76,1,1.0,0.0,1.0,0.0,4.65,1981.0,1,3,4,481
2081,18281884,2016-10-03,1,4,3,0,1,1,0,0,53.26348,-6.15022,16,0,2.0,2,1.0,1.0,2780,69.0,2.0,1125.0,19.0,0.0,0.0,2017-05-07,5.0,4.94,5.0,5.0,5.0,4.88,4.94,1,1.0,1.0,0.0,0.0,0.29,2169.0,2,0,3,372
2082,18284931,2016-03-29,1,4,3,0,1,1,1,1,53.35684,-6.25211,44,2,2.0,2,1.0,1.0,990,43.0,1.0,7.0,2.0,0.0,0.0,2017-07-23,4.5,5.0,3.5,5.0,5.0,4.0,4.5,0,1.0,0.0,1.0,0.0,0.03,2357.0,2,3,3,250
2083,18296740,2016-01-22,1,4,3,0,1,1,0,3,53.28344,-6.38954,37,2,2.0,4,1.0,1.0,946,33.0,1.0,1125.0,9.0,0.0,0.0,2017-05-27,5.0,5.0,4.89,5.0,5.0,4.0,5.0,1,1.0,0.0,1.0,0.0,0.14,2424.0,2,3,4,141
2084,18300572,2013-07-09,1,4,3,0,1,1,1,0,53.27731,-6.10335,13,0,6.0,5,4.0,5.0,1582,220.0,2.0,1125.0,10.0,0.0,0.0,2017-05-31,5.0,5.0,4.9,5.0,5.0,5.0,4.86,0,1.0,1.0,0.0,0.0,0.16,3351.0,2,0,5,235
2085,18301280,2017-04-17,1,4,3,0,1,1,0,2,53.39085,-6.12206,13,0,6.0,9,3.0,3.0,2246,135.0,5.0,14.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,1973.0,2,0,9,307
2086,18302582,2016-01-10,4,1,2,1,1,1,1,1,53.32056,-6.23899,13,0,4.0,2,2.0,3.0,4722,200.0,14.0,90.0,58.0,5.0,0.0,2017-06-23,4.98,4.98,4.95,5.0,5.0,4.89,4.74,0,6.0,6.0,0.0,0.0,0.91,2436.0,2,0,3,641
2087,18303827,2014-01-26,1,4,3,0,0,1,1,1,53.3501,-6.23007,16,0,2.0,2,1.0,1.0,6611,100.0,2.0,365.0,35.0,0.0,0.0,2017-04-30,4.63,4.94,4.66,4.48,4.67,4.55,4.48,0,1.0,1.0,0.0,0.0,0.54,3150.0,3,0,3,244
2088,18304223,2015-10-27,1,4,3,0,1,1,1,1,53.32428,-6.27936,40,2,4.0,4,2.0,2.0,1039,42.0,3.0,1125.0,19.0,0.0,0.0,2017-05-02,4.84,4.79,4.47,4.95,4.89,4.39,4.67,0,2.0,0.0,2.0,0.0,0.29,2511.0,2,3,4,178
2089,18317267,2014-01-26,1,4,0,0,1,1,1,1,53.32233,-6.24516,18,0,4.0,2,2.0,2.0,1672,185.0,2.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,3150.0,2,0,3,179
2090,18320924,2017-04-18,3,3,2,0,1,1,1,2,53.44337,-6.17766,13,0,8.671544170113124,11,4.280988580872517,5.0,2787,1277.0,2.0,1125.0,61.0,17.0,1.0,2017-04-29,4.84,4.79,4.74,4.81,4.72,4.88,4.62,0,6.0,6.0,0.0,0.0,0.93,1972.0,2,0,11,420
2091,18323759,2015-05-03,1,4,0,0,5,1,1,1,53.37883,-6.27455,13,0,4.0,11,2.0,2.0,4938,140.0,3.0,1125.0,17.0,0.0,0.0,2017-05-27,4.71,4.88,4.53,4.82,4.88,5.0,4.76,0,1.0,1.0,0.0,0.0,0.26,2688.0,1,0,11,446
2092,18324582,2015-07-16,4,1,3,1,1,1,1,1,53.35906,-6.2602,16,0,2.0,2,1.0,1.0,149,145.0,6.0,1125.0,22.0,9.0,3.0,2017-06-05,4.7,5.0,4.7,5.0,5.0,4.7,4.6,1,1.0,1.0,0.0,0.0,0.34,2614.0,2,0,3,369
2093,18328816,2015-12-21,3,1,1,0,1,1,1,1,53.34134,-6.31461,12,0,1.0,28,1.5239777204184215,1.0,5103,60.0,1.0,30.0,67.0,7.0,0.0,2017-05-23,4.64,4.88,4.57,4.93,4.9,4.82,4.73,0,2.0,2.0,0.0,0.0,1.04,2456.0,2,0,2,442
2094,18336892,2015-01-12,1,4,3,0,1,1,1,1,53.34117,-6.27974,18,0,6.0,2,2.0,3.0,4970,500.0,15.0,1125.0,68.0,0.0,0.0,2017-05-28,4.21,4.36,4.15,4.86,4.73,4.52,4.2,0,1.0,1.0,0.0,0.0,1.05,2799.0,2,0,3,501
2095,18349413,2016-01-17,1,4,3,0,1,1,1,1,53.32831,-6.31309,10,0,4.0,2,2.0,2.0,5295,140.0,1.0,1125.0,3.0,0.0,0.0,2018-03-18,3.67,4.0,3.67,4.67,5.0,4.33,3.33,0,1.0,1.0,0.0,0.0,0.05,2429.0,2,0,3,458
2096,18374092,2017-04-06,1,4,3,0,1,1,0,0,53.3014,-6.18188,40,2,2.0,4,1.0,1.0,4265,45.0,1.0,1125.0,7.0,0.0,0.0,2017-05-03,4.67,5.0,4.83,5.0,5.0,5.0,4.8,1,2.0,1.0,1.0,0.0,0.11,1984.0,2,3,4,329
2097,18374461,2015-07-08,1,4,3,0,1,1,1,2,53.4925569505988,-6.17149,44,2,2.0,3,1.0,1.0,3042,35.0,1.0,7.0,73.0,0.0,0.0,2017-05-21,4.9,4.86,4.9,4.89,4.9,4.55,4.82,1,1.0,0.0,1.0,0.0,1.13,2622.0,2,3,3,427
2098,18381404,2016-07-03,4,1,3,1,1,1,1,2,53.38509,-6.36928,37,2,1.0,6,1.0,1.0,3713,109.0,1.0,5.0,220.0,66.62614730882797,6.0,2018-02-17,4.94,4.95,4.92,4.97,4.98,4.86,4.91,0,3.0,0.0,3.0,0.0,3.95,2261.0,2,3,6,570
2099,18385965,2017-04-24,1,4,3,0,1,1,0,2,53.38434,-6.065057319379677,18,0,4.0,7,2.0,2.0,2981,275.0,2.0,7.0,2.0,0.0,0.0,2017-08-23,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1.0,1.0,0.0,0.0,0.03,1966.0,2,0,7,406
2100,18392187,2014-03-01,1,4,3,0,1,1,1,1,53.34301,-6.29475,40,2,2.0,4,1.0,1.0,310,60.0,2.0,1125.0,11.0,0.0,0.0,2017-05-25,4.82,5.0,5.0,5.0,5.0,4.82,5.0,1,2.0,1.0,1.0,0.0,0.17,3116.0,2,3,4,862
2101,18393249,2012-08-01,1,4,3,0,1,1,1,1,53.34246,-6.23288,37,2,1.0,6,1.0,1.0,4919,44.0,2.0,20.0,20.0,0.0,0.0,2017-07-28,4.95,4.95,4.95,4.95,4.95,4.95,4.47,1,1.0,0.0,1.0,0.0,0.32,3693.0,2,3,6,405
2102,18403769,2015-07-01,1,4,3,0,1,1,1,1,53.34012,-6.27204,16,0,3.0,2,1.0,1.0,4667,103.0,14.0,1125.0,216.0,0.0,0.0,2017-05-07,4.8,4.94,4.93,4.97,4.98,4.92,4.77,0,1.0,1.0,0.0,0.0,3.31,2629.0,2,0,3,494
2103,18420208,2015-02-27,1,4,3,0,1,1,1,0,53.30928,-6.24139,37,2,2.0,4,1.0,1.0,1578,50.0,1.0,7.0,6.0,0.0,0.0,2017-06-05,5.0,5.0,5.0,5.0,5.0,4.8,5.0,1,1.0,0.0,1.0,0.0,0.09,2753.0,2,3,4,200
2104,18424712,2011-06-21,1,4,3,0,1,1,1,1,53.33153,-6.2678,37,2,2.0,4,1.0,1.0,1633,65.0,7.0,90.0,5.0,0.0,0.0,2017-05-29,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,1.0,0.0,1.0,0.0,0.08,4100.0,2,3,4,222
2105,18429190,2016-01-23,1,4,3,0,1,1,1,1,53.32528,-6.27721,40,2,2.0,4,1.0,1.0,1264,50.0,1.0,1125.0,123.0,0.0,0.0,2017-06-02,4.52,4.69,4.35,4.72,4.76,4.55,4.45,0,1.0,0.0,1.0,0.0,1.91,2423.0,2,3,4,213
2106,18447127,2016-10-15,1,4,3,0,1,1,1,1,53.3554,-6.2638,16,0,2.0,2,1.5239777204184215,1.0,2103,48.0,3.0,30.0,58.0,0.0,0.0,2017-05-29,4.38,4.66,4.5,4.82,4.67,4.46,4.46,1,12.0,11.0,1.0,0.0,0.9,2157.0,2,0,3,247
2107,18452093,2015-12-14,1,4,3,0,1,1,1,1,53.36432,-6.23675,40,2,1.0,4,1.0,1.0,6905,33.0,1.0,8.0,19.0,0.0,0.0,2017-05-13,4.78,4.78,4.72,4.94,4.82,4.69,4.69,0,1.0,0.0,1.0,0.0,0.29,2463.0,2,3,4,42
2108,18465694,2016-07-17,3,1,3,1,1,1,1,2,53.39163,-6.09412,12,0,2.0,2,1.0,1.0,5944,177.0,3.0,14.0,228.88497850198831,57.0,5.0,2017-05-28,4.95,4.96,4.99,4.96,4.96,4.99,4.85,0,1.0,1.0,0.0,0.0,5.26,2247.0,2,0,3,898
2109,18468018,2017-04-28,4,3,3,0,4,1,1,1,53.35851,-6.2804,37,2,2.0,6,1.0,1.0,4035,65.0,5.0,1125.0,34.0,12.0,0.0,2018-07-17,4.3,4.67,4.58,4.79,4.55,4.7,4.3,1,9.0,0.0,1.0,4.705573191371423,0.67,1962.0,2,3,6,415
2110,18475022,2017-04-28,4,3,3,0,4,1,1,1,53.35851,-6.2804,56,3,1.0,6,1.0,4.0,4120,22.0,6.0,1125.0,37.0,9.0,1.0,2017-05-31,4.59,4.51,4.59,4.68,4.81,4.57,4.54,1,9.0,0.0,1.0,4.705573191371423,0.57,1962.0,2,3,6,395
2111,18475161,2017-04-28,4,3,3,0,4,1,1,1,53.35851,-6.2804,56,3,4.0,6,1.0,4.0,4120,26.0,6.0,1125.0,28.0,13.0,0.0,2017-05-21,4.81,4.85,4.56,4.74,4.81,4.81,4.78,1,9.0,0.0,1.0,4.705573191371423,0.43,1962.0,2,3,6,395
2112,18475231,2014-12-28,1,4,3,0,1,1,0,0,53.31015,-6.20582,13,0,6.0,7,3.0,3.0,2747,120.0,7.0,16.0,3.0,0.0,0.0,2018-07-03,5.0,5.0,4.67,4.67,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.06,2814.0,2,0,7,373
2113,18485920,2016-08-24,1,4,3,0,1,1,1,3,53.28305,-6.42506,40,2,2.0,4,1.0,1.0,4191,38.0,1.0,1125.0,26.0,0.0,0.0,2018-01-04,4.76,4.84,4.64,4.8,4.84,4.48,4.8,1,1.0,0.0,1.0,0.0,0.46,2209.0,2,3,4,419
2114,18501689,2015-11-28,1,4,3,0,1,1,0,1,53.34766,-6.22891,40,2,2.0,2,1.0,1.0,1026,40.0,1.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,2479.0,2,3,3,167
2115,18502507,2017-05-01,1,4,3,0,1,1,0,1,53.34276,-6.23387,31,2,2.0,2,1.0,1.0,322,40.0,5.0,30.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,1959.0,2,3,3,1039
2116,18504119,2016-04-15,1,4,3,0,5,0,0,1,53.3123,-6.22145,16,0,3.0,2,1.5239777204184215,3.0,6729,70.0,14.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,2340.0,1,0,3,147
