id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count,review_mean
22592319,2014-05-04,1,4,3,0,1,1,1,1,53.34833,-6.29104,37,2,3.0,4,1.0,2.0,677,100.0,1.0,1125.0,53.0,0.0,0.0,2018-07-14,4.77,4.79,4.66,4.98,5.0,4.85,4.53,0,3.0,1.0,2.0,0.0,1.04,3052.0,2,3,4,258,0.0882109134242279
22627220,2012-07-19,4,1,3,1,1,1,0,2,53.44885,-6.24247,37,2,1.0,3,1.0,1.0,3777,41.0,3.0,1125.0,56.0,25.0,0.0,2018-02-04,4.96,4.98,5.0,5.0,4.98,4.93,5.0,0,1.0,0.0,1.0,0.0,1.0,3706.0,2,3,3,446,0.0858252656082696
22628231,2012-05-09,1,4,3,0,0,1,1,1,53.34195,-6.23875,16,0,2.0,2,1.0,1.0,162,95.0,2.0,1124.0,5.0,0.0,0.0,2018-02-25,4.25,4.75,4.25,4.75,4.75,5.0,4.25,0,1.0,1.0,0.0,0.0,0.09,3777.0,3,0,3,293,0.0818741483958875
22679553,2014-12-02,4,3,3,0,1,1,1,2,53.42335,-6.13559,13,0,8.671544170113124,13,4.280988580872517,5.895590181708249,2812,329.0,3.0,1125.0,126.0,44.0,5.0,2018-02-26,4.77,4.82,4.73,4.88,4.79,4.79,4.71,1,1.0,1.0,0.0,0.0,2.28,2840.0,2,0,13,474,0.110358044255909
22684957,2015-01-06,4,1,1,0,1,1,1,1,53.33873,-6.23313,37,2,2.0,3,1.0,1.0,3286,115.0,2.0,21.0,113.0,2.0,0.0,2018-01-27,4.99,4.98,5.0,4.99,4.99,4.9,4.89,0,1.0,0.0,1.0,0.0,2.01,2805.0,2,3,3,408,0.0532240065012151
22696893,2017-09-21,1,4,3,0,1,1,1,1,53.33679,-6.25429,18,0,8.0,11,3.0,4.0,2477,220.0,1.0,1125.0,2.0,0.0,0.0,2018-01-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.04,1816.0,2,0,11,161,0.049502487562189
22700719,2015-04-15,4,3,3,0,1,1,1,1,53.3572,-6.25976,16,0,4.0,2,1.0,1.0,4625,190.0,14.0,94.0,103.0,10.0,0.0,2018-01-21,4.74,4.76,4.9,4.89,4.83,4.83,4.56,0,33.12594223536922,25.31341984003077,0.0,0.0,1.82,2706.0,2,0,3,533,0.0987670973689136
22700952,2015-04-15,4,3,3,0,1,1,1,1,53.35527,-6.26001,16,0,4.0,2,1.0,2.0,4625,182.0,14.0,1125.0,101.0,11.0,0.0,2018-01-31,4.68,4.8,4.75,4.88,4.76,4.81,4.53,0,33.12594223536922,25.31341984003077,0.0,0.0,1.8,2706.0,2,0,3,533,0.0930036970837836
22702553,2016-06-05,4,1,3,0,1,1,1,1,53.33934,-6.23624,16,0,7.0,9,2.0,4.0,4381,320.0,2.0,1125.0,165.0,11.0,2.0,2018-01-29,4.81,4.87,4.76,4.79,4.88,4.84,4.68,1,4.0,4.0,0.0,0.0,2.93,2289.0,2,0,9,883,0.1034215573419554
22710090,2014-05-16,4,1,3,1,1,1,1,1,53.33486,-6.26742,18,0,6.0,5,2.0,2.0,4047,628.0,2.0,1125.0,83.0,37.0,5.0,2018-03-19,4.98,4.98,4.88,5.0,5.0,4.99,4.87,0,1.0,1.0,0.0,0.0,1.52,3040.0,2,0,5,473,0.0790298056240117
22710548,2014-08-16,1,4,3,0,1,1,1,1,53.34843,-6.26844,40,2,2.0,4,1.0,1.0,699,250.0,2.0,10.0,1.0,0.0,0.0,2018-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2.0,0.0,2.0,0.0,0.02,2948.0,2,3,4,221,0.0555555555555555
22715299,2016-05-16,1,4,3,0,1,1,0,1,53.31245,-6.24716,16,0,4.0,7,2.0,2.0,1677,155.0,2.0,1125.0,4.0,0.0,0.0,2018-02-25,5.0,5.0,4.75,5.0,5.0,4.75,4.5,0,1.0,1.0,0.0,0.0,0.07,2309.0,2,0,7,206,0.1169642857142857
22717614,2017-05-25,4,1,1,1,1,1,1,1,53.3323,-6.26851,40,2,1.0,2,1.5239777204184215,1.0,5328,48.0,4.0,30.0,153.0,21.0,1.0,2018-01-27,4.86,4.92,4.92,4.91,4.91,4.85,4.81,1,2.0,1.0,1.0,0.0,2.72,1935.0,2,3,3,339,0.1104319012148591
22737854,2012-06-29,1,4,3,0,0,1,1,1,53.3442,-6.24259,18,0,4.0,2,2.0,2.0,266,240.0,2.0,14.0,9.0,0.0,0.0,2018-05-07,4.75,4.88,4.75,5.0,4.75,5.0,4.5,0,1.0,1.0,0.0,0.0,0.17,3726.0,3,0,3,462,0.0976448932331285
22743577,2013-05-29,1,4,3,0,1,1,1,1,53.33577,-6.28226,13,0,7.0,7,4.0,4.0,4417,431.0,2.0,365.0,19.0,0.0,0.0,2018-07-01,4.68,4.63,4.53,4.89,4.68,4.47,4.58,0,1.0,1.0,0.0,0.0,0.37,3392.0,2,0,7,436,0.1226652159285795
22745053,2017-12-12,4,1,3,0,0,1,1,0,53.28126,-6.19199,16,0,4.0,7,2.0,2.0,6662,248.0,42.0,999.0,8.0,1.0,0.0,2018-07-08,4.71,4.71,4.57,5.0,5.0,4.71,4.71,1,33.12594223536922,25.31341984003077,0.0,0.0,0.16,1734.0,3,0,7,307,0.1105852455716586
22747597,2017-02-05,1,4,3,0,1,1,0,1,53.3917,-6.22977,37,2,2.0,3,1.0,1.0,3335,48.0,2.0,1125.0,49.0,0.0,0.0,2018-02-25,4.9,4.96,4.94,5.0,4.98,4.86,4.92,1,1.0,0.0,1.0,0.0,0.89,2044.0,2,3,3,433,0.1401913956122524
22750476,2015-05-01,4,1,2,1,1,1,1,1,53.3179,-6.28009,16,0,2.0,2,1.0,1.0,2427,65.0,14.0,200.0,228.88497850198831,41.0,0.0,2018-02-04,4.87,4.95,4.79,4.96,4.99,4.85,4.86,0,4.0,4.0,0.0,0.0,4.71,2690.0,2,0,3,244,0.0795332482096283
22760209,2018-01-16,4,1,3,0,1,1,1,0,53.26054,-6.17972,14,0,2.0,5,1.0,2.0,3793,80.0,5.0,1125.0,46.0,19.0,2.0,2018-01-22,4.62,4.73,4.31,4.82,4.82,4.56,4.62,1,1.0,1.0,0.0,0.0,0.81,1699.0,2,0,5,636,0.1330492760306765
22770664,2018-01-16,1,4,3,0,1,1,1,1,53.37575,-6.31508,37,2,2.0,3,1.0,1.0,1120,63.0,2.0,15.0,3.0,0.0,0.0,2018-05-17,4.33,5.0,5.0,5.0,4.0,4.33,4.67,1,3.0,0.0,3.0,0.0,0.06,1699.0,2,3,3,197,0.051644213873316
22770687,2017-12-03,3,1,3,1,1,1,1,2,53.4925569505988,-6.17603,18,0,5.0,2,2.0,3.0,4958,78.0,2.0,30.0,112.0,28.0,3.0,2018-02-07,4.84,4.94,4.74,4.97,4.9,4.8,4.81,0,1.0,1.0,0.0,0.0,2.0,1743.0,2,0,3,686,0.0984512604656489
22789151,2016-02-19,3,1,1,0,1,1,1,1,53.38581,-6.24439,37,2,1.0,3,1.0,1.0,4141,65.0,5.0,1123.0,15.0,0.0,0.0,2018-06-05,5.0,4.93,4.73,5.0,5.0,4.87,4.93,1,1.0,0.0,1.0,0.0,0.29,2396.0,2,3,3,507,0.1131177811058965
22803943,2013-08-04,1,4,3,0,1,1,0,1,53.33825,-6.23613,16,0,2.0,2,1.0,1.0,1624,85.0,1.0,4.0,9.0,0.0,0.0,2018-04-01,5.0,5.0,5.0,4.78,4.89,4.89,4.78,0,2.0,1.0,1.0,0.0,0.17,3325.0,2,0,3,208,0.1451125192214106
22823375,2018-01-19,1,4,3,0,1,1,0,2,53.43556,-6.12953,13,0,5.0,7,3.0,4.0,5231,104.0,3.0,14.0,4.0,0.0,0.0,2018-01-21,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,1.0,1.0,0.0,0.0,0.07,1696.0,2,0,7,487,0.0559981684981684
22823420,2010-09-14,4,1,3,0,1,1,1,1,53.34486,-6.26206,16,0,6.0,7,2.0,5.0,4730,640.0,4.0,28.0,48.0,24.0,0.0,2018-09-25,4.27,4.42,4.54,4.46,4.54,4.65,4.29,1,31.0,25.31341984003077,1.0,0.0,0.99,4380.0,2,0,7,547,0.0987278276313821
22825343,2016-02-07,1,4,3,0,1,1,0,1,53.33756,-6.24173,16,0,2.0,5,1.0,1.0,4129,159.0,2.0,1125.0,8.0,0.0,0.0,2018-03-18,5.0,5.0,5.0,5.0,5.0,4.88,5.0,0,2.0,2.0,0.0,0.0,0.15,2408.0,2,0,5,357,0.0431063245488053
22830665,2016-01-31,1,4,3,0,1,1,0,1,53.36847,-6.31679,13,0,7.0,7,4.0,5.0,269,350.0,2.0,14.0,3.0,0.0,0.0,2018-05-20,5.0,5.0,5.0,5.0,5.0,4.67,4.33,0,1.0,1.0,0.0,0.0,0.06,2415.0,2,0,7,498,0.0555005840720126
22841612,2016-04-23,4,2,2,0,1,1,1,1,53.34794,-6.2794,16,0,2.0,2,1.0,1.0,4201,149.0,2.0,100.0,50.0,10.0,6.0,2018-02-22,4.88,4.94,4.98,4.94,4.88,4.92,4.76,0,2.0,1.0,1.0,0.0,0.9,2332.0,2,0,3,381,0.067343652254783
22848234,2018-01-20,4,1,3,0,5,1,1,1,53.33757,-6.28155,44,2,2.0,4,1.0,1.0,129,153.0,2.0,1125.0,85.0,4.0,2.0,2018-02-19,4.84,4.84,4.87,4.92,4.88,4.76,4.72,1,2.0,0.0,2.0,0.0,1.53,1695.0,1,3,4,329,0.0836121583865817
22848811,2018-01-20,4,1,3,0,5,1,1,1,53.33576,-6.28151,44,2,2.0,3,1.0,2.0,899,159.0,2.0,1125.0,78.0,7.0,2.0,2018-03-05,4.91,4.88,4.96,5.0,4.99,4.85,4.68,1,2.0,0.0,2.0,0.0,1.42,1695.0,1,3,3,317,0.0913544182240017
22860759,2014-08-28,1,4,3,0,1,1,1,0,53.24819,-6.12246,13,0,4.0,2,2.0,2.0,5259,80.0,4.0,21.0,12.0,0.0,0.0,2018-02-25,4.83,4.83,4.67,4.92,4.92,4.33,4.25,1,2.0,1.0,1.0,0.0,0.22,2936.0,2,0,3,436,0.0753920277983327
22875712,2018-01-16,1,4,3,0,1,1,0,1,53.33762,-6.29403,16,0,5.0,7,2.0,2.0,3287,120.0,1.0,6.0,44.0,0.0,0.0,2018-02-05,4.89,4.86,5.0,4.93,4.95,4.66,4.8,0,2.0,1.0,1.0,0.0,0.79,1699.0,2,0,7,362,0.0703161055048721
22882341,2016-03-30,1,4,3,0,1,1,1,2,53.37664,-6.09749,13,0,7.0,9,4.0,5.0,4759,125.0,2.0,400.0,20.0,0.0,0.0,2018-04-22,4.79,4.84,4.47,4.89,4.89,4.79,4.58,0,1.0,1.0,0.0,0.0,0.37,2356.0,2,0,9,630,0.122118251737105
22882753,2017-01-30,4,1,1,1,1,1,1,0,53.283,-6.14469,37,2,1.0,3,1.0,1.0,3292,55.0,1.0,14.0,129.0,27.0,4.0,2018-02-03,4.93,4.99,4.99,4.97,4.97,4.82,4.95,1,2.0,0.0,2.0,0.0,2.3,2050.0,2,3,3,431,0.1327473328882438
22884862,2013-01-15,4,1,3,0,0,1,1,1,53.34822,-6.28584,16,0,4.0,2,2.0,2.0,2211,93.0,15.0,1125.0,143.0,8.0,1.0,2018-02-05,4.64,4.85,4.55,4.94,4.97,4.86,4.7,1,1.0,1.0,0.0,0.0,2.55,3526.0,3,0,3,246,0.0836177258416524
22885985,2013-09-14,1,4,3,0,1,1,1,0,53.29488,-6.16777,40,2,1.0,4,1.0,1.0,1169,32.0,3.0,20.0,1.0,0.0,0.0,2018-03-17,2.288915265867955,3.5672808323160057,3.055738338062441,3.7392377616303087,3.81776307111562,5.0,3.289148989235997,1,1.0,0.0,1.0,0.0,0.02,3284.0,2,3,4,133,0.0051958433253397
22896138,2014-10-07,1,4,3,0,1,1,1,1,53.34393,-6.24333,9,0,6.0,7,2.0,4.0,4335,150.0,2.0,21.0,16.0,0.0,0.0,2018-02-25,4.88,4.88,4.88,4.69,4.88,4.63,4.56,0,1.0,1.0,0.0,0.0,0.29,2896.0,2,0,7,513,0.2025636255462586
22896531,2015-12-15,1,4,3,0,0,1,1,1,53.34452,-6.2274,28,2,1.0,4,1.0,1.0,1223,56.0,1.0,1125.0,1.0,0.0,0.0,2018-01-25,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,0.02,2462.0,3,3,4,226,0.1
22896851,2015-02-17,1,4,3,0,1,1,0,1,53.33963,-6.23556,13,0,2.0,2,1.0,1.0,5279,140.0,3.0,1125.0,2.0,0.0,0.0,2018-06-11,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1,1.0,1.0,0.0,0.0,0.04,2763.0,2,0,3,392,0.0394767301663853
22897931,2016-05-09,1,4,3,0,1,1,0,1,53.40621,-6.17401,14,0,8.0,7,3.0,4.0,1415,140.0,1.0,8.0,2.0,0.0,0.0,2018-03-19,5.0,5.0,4.5,5.0,5.0,4.5,4.5,1,1.0,1.0,0.0,0.0,0.04,2316.0,2,0,7,275,0.0533333333333333
22916909,2012-01-26,4,1,3,1,1,1,1,1,53.34195,-6.28017,18,0,6.0,2,3.0,5.0,5161,449.0,2.0,60.0,74.0,37.0,5.0,2018-08-06,4.88,4.95,4.86,4.95,4.97,4.89,4.74,1,5.0,5.0,0.0,0.0,1.48,3881.0,2,0,3,547,0.1075511831639168
22917015,2012-01-26,4,1,3,1,1,1,1,1,53.3418,-6.28035,18,0,4.0,2,2.0,4.0,5160,242.0,2.0,60.0,36.0,22.0,3.0,2018-05-07,4.86,4.89,4.92,5.0,4.97,4.81,4.69,1,5.0,5.0,0.0,0.0,0.68,3881.0,2,0,3,561,0.104357380604859
22920086,2015-10-02,4,1,1,0,1,1,1,1,53.34101,-6.27488,18,0,6.0,7,2.0,3.0,286,750.0,2.0,1125.0,10.0,0.0,0.0,2018-03-11,4.9,4.9,4.7,4.9,5.0,4.9,4.7,0,3.0,2.0,1.0,0.0,0.18,2536.0,2,0,7,397,0.0408254338072416
22926256,2017-06-13,1,4,3,0,1,1,1,1,53.32863,-6.28699,13,0,6.0,7,3.0,3.0,4001,120.0,2.0,14.0,110.0,0.0,0.0,2018-02-18,4.85,4.91,4.75,4.96,4.98,4.58,4.76,0,1.0,1.0,0.0,0.0,1.98,1916.0,2,0,7,417,0.0761836270762952
22932628,2013-02-24,1,4,3,0,1,1,1,1,53.33523,-6.26416,16,0,3.0,2,1.0,1.0,4574,120.0,2.0,30.0,10.0,0.0,0.0,2018-03-18,4.9,5.0,5.0,4.9,5.0,5.0,4.9,0,1.0,1.0,0.0,0.0,0.18,3486.0,2,0,3,506,0.0527749695228143
22949633,2015-12-16,1,4,3,0,1,1,1,1,53.32251,-6.23067,13,0,7.0,13,4.0,4.0,4404,700.0,15.0,365.0,4.0,0.0,0.0,2018-10-04,5.0,5.0,4.75,5.0,5.0,5.0,4.25,0,1.0,1.0,0.0,0.0,0.08,2461.0,2,0,13,500,0.2951903783822289
22955212,2016-03-09,1,4,3,0,1,1,1,1,53.34064,-6.28926,18,0,5.0,7,2.0,3.0,5313,71.0,3.0,1125.0,36.0,0.0,0.0,2018-02-08,4.21,4.32,4.35,4.62,4.59,3.97,3.97,0,1.0,1.0,0.0,0.0,0.64,2377.0,2,0,7,374,0.0771550828309538
22957398,2013-02-26,4,1,1,0,0,1,1,1,53.35088,-6.28125,13,0,4.0,2,2.0,2.0,6216,188.0,2.0,1125.0,38.0,11.0,1.0,2018-02-18,4.86,4.86,4.77,4.97,4.94,5.0,4.8,1,1.0,1.0,0.0,0.0,0.68,3484.0,3,0,3,452,0.0723363321014707
22967546,2018-01-18,1,4,3,0,3,1,1,1,53.35482,-6.27027,13,0,4.0,2,2.0,2.0,4091,100.0,2.0,1124.0,67.0,0.0,0.0,2018-02-25,4.7,4.89,4.8,4.76,4.77,4.65,4.67,0,1.0,1.0,0.0,0.0,1.21,1697.0,1,0,3,400,0.1028216878418569
22968798,2015-06-07,1,4,3,0,1,1,1,3,53.28311,-6.42911,44,2,2.0,3,1.0,1.0,4945,44.0,2.0,35.0,70.0,0.0,0.0,2018-02-15,4.94,4.93,4.96,4.97,4.96,4.5,4.86,1,1.0,0.0,1.0,0.0,1.26,2653.0,2,3,3,570,0.0644711373494682
22970984,2017-09-16,1,4,3,0,1,1,0,1,53.3505,-6.28406,13,0,2.0,2,1.0,1.0,2093,100.0,2.0,14.0,1.0,0.0,0.0,2018-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.02,1821.0,2,0,3,275,0.1666666666666666
22975751,2018-01-28,1,4,3,0,1,1,0,1,53.33152,-6.26036,40,2,2.0,4,1.0,1.0,2466,30.0,1.0,1125.0,2.0,0.0,0.0,2018-02-09,5.0,5.0,5.0,5.0,3.81776307111562,4.0,5.0,0,1.0,0.0,1.0,0.0,0.04,1687.0,2,3,4,226,0.15
22976874,2016-06-29,4,1,3,0,1,1,1,0,53.1985022792265,-6.10711,37,2,2.0,4,1.0,1.0,2824,89.0,2.0,28.0,144.0,16.0,2.0,2018-02-25,4.72,4.77,4.9,4.83,4.89,4.72,4.6,0,6.0,1.0,5.0,0.0,2.6,2265.0,2,3,4,577,0.1110465707066287
22978506,2017-04-28,4,3,2,0,0,1,1,1,53.33607,-6.24833,13,0,6.0,7,2.0,2.0,4790,204.0,1.0,1125.0,127.0,20.0,1.0,2018-02-16,4.72,4.76,4.74,4.81,4.74,4.91,4.62,0,14.0,13.0,0.0,0.0,2.28,1962.0,3,0,7,504,0.0865195260203877
22980882,2016-06-27,4,1,1,0,0,1,1,1,53.38311,-6.23364,37,2,2.0,7,1.0,1.0,4385,206.0,1.0,365.0,3.0,0.0,0.0,2018-03-14,4.33,4.0,5.0,4.67,4.67,4.33,4.33,1,6.0,1.0,5.0,0.0,0.05,2267.0,3,3,7,736,0.0541902229999551
22994135,2018-01-29,1,4,3,0,1,1,1,1,53.34351,-6.27542,16,0,6.0,7,3.0,4.0,2120,206.0,2.0,1125.0,173.0,0.0,0.0,2018-02-18,4.81,4.9,4.8,4.85,4.89,4.87,4.71,1,1.0,1.0,0.0,0.0,3.11,1686.0,2,0,7,319,0.0994339871722053
22996256,2013-08-04,1,4,3,0,1,1,0,1,53.33825,-6.23637,40,2,2.0,3,1.0,1.0,1659,100.0,1.0,4.0,1.0,0.0,0.0,2018-03-18,5.0,5.0,5.0,5.0,5.0,5.0,3.289148989235997,0,2.0,1.0,1.0,0.0,0.02,3325.0,2,3,3,109,0.1
23000395,2017-01-31,1,4,3,0,1,1,1,1,53.35544,-6.27114,16,0,2.0,2,1.0,1.0,6383,100.0,2.0,1125.0,60.0,0.0,0.0,2018-02-11,4.79,4.89,4.91,4.96,4.91,4.71,4.61,1,1.0,1.0,0.0,0.0,1.07,2049.0,2,0,3,238,0.0894109125694689
23000916,2014-03-25,1,4,3,0,1,1,1,1,53.31377,-6.2083,16,0,4.0,7,2.0,2.0,2014,106.0,2.0,30.0,7.0,0.0,0.0,2018-02-10,4.57,4.71,3.86,4.86,5.0,4.86,4.57,0,1.0,1.0,0.0,0.0,0.13,3092.0,2,0,7,243,0.084514253699635
23012468,2018-01-30,1,4,3,0,1,1,0,1,53.34912,-6.27769,16,0,5.0,7,2.0,2.0,2486,350.0,3.0,1125.0,1.0,0.0,0.0,2018-03-20,4.0,4.0,3.055738338062441,3.7392377616303087,5.0,5.0,4.0,1,1.0,1.0,0.0,0.0,0.02,1685.0,2,0,7,202,0.0142857142857142
23017328,2012-11-16,4,1,3,1,0,1,1,1,53.31863,-6.25292,11,0,6.0,7,4.0,5.0,4512,206.0,2.0,1125.0,16.0,0.0,0.0,2018-03-19,4.93,4.87,4.67,4.87,4.93,4.93,4.73,0,1.0,1.0,0.0,0.0,0.29,3586.0,3,0,7,805,0.0509835436282835
23020049,2018-01-30,1,4,3,0,1,1,0,1,53.32611,-6.26581,16,0,5.0,7,3.0,3.0,6865,500.0,1.0,5.0,1.0,0.0,0.0,2018-03-15,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,0.02,1685.0,2,0,7,153,0.1
23022796,2013-11-25,4,1,1,0,1,1,1,1,53.36059183057309,-6.266425422963396,37,2,2.0,4,1.0,1.0,3714,217.0,1.0,4.0,4.0,4.0,4.0,2022-08-24,5.0,5.0,5.0,5.0,5.0,4.5,4.0,1,1.0,0.0,1.0,0.0,4.0,3212.0,2,3,4,712,0.0462231005709266
23029896,2016-07-01,1,4,3,0,1,1,1,1,53.34818,-6.231,16,0,4.0,2,2.0,2.0,5387,125.0,2.0,1125.0,1.0,0.0,0.0,2018-07-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.02,2263.0,2,0,3,445,0.0384615384615384
23042425,2016-03-12,1,4,3,0,1,1,1,2,53.41008,-6.16892,37,2,3.0,4,1.0,2.0,2646,40.0,1.0,3.0,130.0,0.0,0.0,2018-02-25,4.77,4.93,4.83,4.93,4.98,4.65,4.72,1,2.0,0.0,2.0,0.0,2.35,2374.0,2,3,4,155,0.1058962146045632
23056288,2016-01-25,4,1,1,0,1,1,1,1,53.35151,-6.28879,37,2,2.0,4,1.0,1.0,3600,141.0,2.0,14.0,89.0,24.0,7.1321923032480665,2018-02-12,4.92,4.98,4.93,4.95,4.99,4.84,4.78,0,1.0,0.0,1.0,0.0,1.6,2421.0,2,3,4,635,0.0593695275598617
23070253,2015-08-19,3,1,2,0,1,1,1,1,53.33404,-6.26781,13,0,6.0,9,3.0,3.0,4661,340.0,14.0,1125.0,136.0,6.0,0.0,2018-04-11,4.93,4.93,4.93,4.93,4.91,4.96,4.83,0,2.0,2.0,0.0,0.0,2.52,2580.0,2,0,9,476,0.0717668635140576
23072921,2015-02-22,1,4,3,0,1,1,1,1,53.33128,-6.25218,16,0,2.0,2,1.0,1.0,2111,200.0,2.0,1125.0,1.0,0.0,0.0,2018-08-13,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.02,2758.0,2,0,3,334,0.0256410256410256
23077183,2016-09-15,1,4,3,0,1,1,0,1,53.32973,-6.27765,13,0,4.0,2,2.0,2.0,2141,300.0,2.0,1125.0,1.0,0.0,0.0,2018-03-19,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.02,2187.0,2,0,3,287,0.0434782608695652
23085003,2016-08-06,1,4,3,0,1,1,1,1,53.35015,-6.23124,40,2,2.0,4,1.0,1.0,1592,100.0,1.0,2.0,2.0,0.0,0.0,2018-03-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.04,2227.0,2,3,4,201,0.101010101010101
23088334,2018-02-03,4,1,1,1,1,1,1,0,53.2679,-6.2095,37,2,2.0,6,1.0,1.0,434,86.0,1.0,3.0,47.0,46.0,2.0,2021-08-26,4.94,4.94,4.94,5.0,4.96,4.87,4.83,1,2.0,0.0,2.0,0.0,3.69,1681.0,2,3,6,277,0.1428610878490739
23105171,2012-08-28,1,4,3,0,1,1,1,1,53.31862,-6.26672,16,0,2.0,2,1.0,1.0,6306,329.0,30.0,60.0,3.0,0.0,0.0,2018-04-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2.0,1.0,1.0,0.0,0.06,3666.0,2,0,3,319,0.039828431372549
23107964,2015-04-02,1,4,3,0,1,1,1,1,53.34142,-6.27087,40,2,2.0,4,1.0,1.0,1046,62.0,2.0,7.0,15.0,0.0,0.0,2018-03-18,4.93,4.87,4.93,5.0,5.0,5.0,4.87,0,1.0,0.0,1.0,0.0,0.27,2719.0,2,3,4,1001,0.0690296822716821
23116032,2015-04-23,1,4,3,0,1,1,1,1,53.34664,-6.34622,35,2,3.0,4,2.0,2.0,164,75.0,2.0,1125.0,55.0,0.0,0.0,2018-02-26,4.87,4.89,4.87,4.91,4.94,4.61,4.65,1,1.0,0.0,1.0,0.0,0.99,2698.0,2,3,4,191,0.0642548256473481
23118600,2015-06-04,4,1,1,1,0,1,1,2,53.4925569505988,-6.38962,10,0,2.0,2,1.0,1.0,5049,85.0,5.0,1125.0,46.0,8.0,2.0,2018-08-05,4.98,4.91,5.0,4.96,4.98,4.83,4.96,0,1.0,1.0,0.0,0.0,0.92,2656.0,3,0,3,619,0.0543316169775647
23123065,2015-05-13,1,4,3,0,1,1,1,1,53.32331,-6.28793,18,0,8.671544170113124,7,4.0,4.0,2015,666.0,1.0,1125.0,1.0,0.0,0.0,2018-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.02,2678.0,2,0,7,217,0.03125
23124259,2015-08-19,1,4,3,0,1,1,1,1,53.33016,-6.23424,40,2,2.0,4,1.0,1.0,1594,80.0,2.0,5.0,1.0,0.0,0.0,2018-06-13,5.0,5.0,5.0,4.0,5.0,4.0,4.0,0,1.0,0.0,1.0,0.0,0.02,2580.0,2,3,4,176,0.0358024691358024
23138544,2012-09-24,1,4,3,0,1,1,1,1,53.35684,-6.24495,13,0,2.0,2,1.0,1.0,1372,50.0,2.0,7.0,8.0,0.0,0.0,2018-02-24,4.38,4.63,4.75,4.88,5.0,4.63,4.75,1,1.0,1.0,0.0,0.0,0.14,3639.0,2,0,3,42,0.0792392974913503
23144672,2014-01-01,1,4,3,0,0,1,1,1,53.34689,-6.31057,16,0,4.0,2,1.0,3.0,4209,80.0,2.0,1125.0,74.0,0.0,0.0,2018-03-16,4.66,4.73,4.7,4.74,4.86,4.71,4.53,1,1.0,1.0,0.0,0.0,1.35,3175.0,3,0,3,554,0.065874037724569
23154983,2018-02-07,4,1,2,1,1,1,1,1,53.34074,-6.21982,13,0,6.0,7,3.0,4.0,4099,221.0,15.0,1125.0,66.0,3.0,1.0,2018-04-01,4.92,4.95,4.88,5.0,4.91,4.69,4.66,0,1.0,1.0,0.0,0.0,1.22,1677.0,2,0,7,496,0.0734450876246777
23161470,2015-10-15,1,4,3,0,1,1,1,1,53.34314,-6.27254,44,2,2.0,4,1.0,1.0,2651,40.0,1.0,3.0,5.0,0.0,0.0,2018-04-16,4.5,5.0,4.0,5.0,5.0,4.75,4.75,0,3.0,2.0,1.0,0.0,0.09,2523.0,2,3,4,52,0.0747308377896613
23161737,2018-02-07,2,1,1,0,1,1,0,3,53.2918,-6.39498,37,2,1.0,4,1.0,1.0,1149,45.0,60.0,100.0,2.0,2.0,0.0,2021-11-30,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1,1.0,0.0,1.0,0.0,0.21,1677.0,2,3,4,229,0.0555960548885077
23165041,2014-04-04,1,4,0,0,1,1,0,1,53.40718,-6.15582,40,2,1.0,3,1.0,1.0,4310,700.0,2.0,7.0,55.0,0.0,0.0,2018-02-24,4.96,4.98,4.95,5.0,5.0,4.78,5.0,0,1.0,0.0,1.0,0.0,0.99,3082.0,2,3,3,396,0.0591665813315926
